particle_count,timesteps,threads,sample,time
12000,10,1,29,6.971
12000,10,1,30,6.894
12000,10,2,1,3.702
12000,10,2,2,3.711
12000,10,2,3,3.702
12000,10,2,4,3.698
12000,10,2,5,3.693
12000,10,2,6,3.699
12000,10,2,7,3.651
12000,10,2,8,3.701
12000,10,2,9,3.637
12000,10,2,10,3.663
12000,10,2,11,3.722
12000,10,2,12,3.633
12000,10,2,13,3.685
12000,10,2,14,3.694
12000,10,2,15,3.697
12000,10,2,16,3.681
12000,10,2,17,3.673
12000,10,2,18,3.662
12000,10,2,19,3.650
12000,10,2,20,3.664
12000,10,2,21,3.666
12000,10,2,22,3.645
12000,10,2,23,3.675
12000,10,2,24,3.697
12000,10,2,25,3.707
12000,10,2,26,3.662
12000,10,2,27,3.709
12000,10,2,28,3.673
12000,10,2,29,3.687
12000,10,2,30,3.682
12000,10,4,1,2.153
12000,10,4,2,2.089
12000,10,4,3,2.225
12000,10,4,4,2.057
12000,10,4,5,2.072
12000,10,4,6,2.156
12000,10,4,7,2.181
12000,10,4,8,2.184
12000,10,4,9,2.057
12000,10,4,10,2.134
12000,10,4,11,2.221
12000,10,4,12,2.131
12000,10,4,13,2.188
12000,10,4,14,2.084
12000,10,4,15,2.077
12000,10,4,16,2.121
12000,10,4,17,2.091
12000,10,4,18,2.078
12000,10,4,19,2.078
12000,10,4,20,2.079
12000,10,4,21,2.042
12000,10,4,22,2.069
12000,10,4,23,2.071
12000,10,4,24,2.065
12000,10,4,25,2.127
12000,10,4,26,2.085
12000,10,4,27,2.050
12000,10,4,28,2.065
12000,10,4,29,2.061
12000,10,4,30,2.090
12000,10,8,1,2.083
12000,10,8,2,2.062
12000,10,8,3,2.076
12000,10,8,4,2.069
12000,10,8,5,2.071
12000,10,8,6,2.056
12000,10,8,7,2.066
12000,10,8,8,2.055
12000,10,8,9,2.065
12000,10,8,10,2.072
12000,10,8,11,2.058
12000,10,8,12,2.071
12000,10,8,13,2.069
12000,10,8,14,2.067
12000,10,8,15,2.067
12000,10,8,16,2.074
12000,10,8,17,2.076
12000,10,8,18,2.069
12000,10,8,19,2.083
12000,10,8,20,2.055
12000,10,8,21,2.058
12000,10,8,22,2.079
12000,10,8,23,2.071
12000,10,8,24,2.068
12000,10,8,25,2.072
12000,10,8,26,2.068
12000,10,8,27,2.071
12000,10,8,28,2.071
12000,10,8,29,2.070
12000,10,8,30,2.079
12000,10,12,1,1.549
12000,10,12,2,1.566
12000,10,12,3,1.573
12000,10,12,4,1.543
12000,10,12,5,1.577
12000,10,12,6,1.540
12000,10,12,7,1.581
12000,10,12,8,1.599
12000,10,12,9,1.543
12000,10,12,10,1.523
12000,10,12,11,1.567
12000,10,12,12,1.633
12000,10,12,13,1.561
12000,10,12,14,1.568
12000,10,12,15,1.593
12000,10,12,16,1.561
12000,10,12,17,1.587
12000,10,12,18,1.546
12000,10,12,19,1.551
12000,10,12,20,1.541
12000,10,12,21,1.553
12000,10,12,22,1.551
12000,10,12,23,1.546
12000,10,12,24,1.551
12000,10,12,25,1.579
12000,10,12,26,1.579
12000,10,12,27,1.548
12000,10,12,28,1.527
12000,10,12,29,1.573
12000,10,12,30,1.529
15000,10,1,1,10.641
15000,10,1,2,10.660
15000,10,1,3,10.640
15000,10,1,4,10.655
15000,10,1,5,10.639
15000,10,1,6,10.615
15000,10,1,7,10.683
15000,10,1,8,10.617
15000,10,1,9,10.639
15000,10,1,10,10.610
15000,10,1,11,10.576
15000,10,1,12,10.640
15000,10,1,13,10.608
15000,10,1,14,10.599
15000,10,1,15,10.709
15000,10,1,16,10.656
15000,10,1,17,10.611
15000,10,1,18,10.595
15000,10,1,19,10.591
15000,10,1,20,10.601
15000,10,1,21,10.656
15000,10,1,22,10.629
15000,10,1,23,10.579
15000,10,1,24,10.581
15000,10,1,25,10.581
15000,10,1,26,10.577
15000,10,1,27,10.604
15000,10,1,28,10.573
15000,10,1,29,10.624
15000,10,1,30,10.616
15000,10,2,1,5.517
15000,10,2,2,5.573
15000,10,2,3,5.557
15000,10,2,4,5.570
15000,10,2,5,5.613
15000,10,2,6,5.611
15000,10,2,7,5.576
15000,10,2,8,5.583
15000,10,2,9,5.640
15000,10,2,10,5.604
15000,10,2,11,5.554
15000,10,2,12,5.605
15000,10,2,13,5.622
15000,10,2,14,5.520
15000,10,2,15,5.562
15000,10,2,16,5.586
15000,10,2,17,5.579
15000,10,2,18,5.587
15000,10,2,19,5.613
15000,10,2,20,5.578
15000,10,2,21,5.614
15000,10,2,22,5.570
15000,10,2,23,5.577
15000,10,2,24,5.594
15000,10,2,25,5.525
15000,10,2,26,5.566
15000,10,2,27,5.559
15000,10,2,28,5.591
15000,10,2,29,5.554
15000,10,2,30,5.611
15000,10,4,1,3.076
15000,10,4,2,3.190
15000,10,4,3,3.094
15000,10,4,4,3.019
15000,10,4,5,3.175
15000,10,4,6,3.299
15000,10,4,7,3.139
15000,10,4,8,3.100
15000,10,4,9,3.099
15000,10,4,10,3.074
15000,10,4,11,3.226
15000,10,4,12,3.009
15000,10,4,13,3.175
15000,10,4,14,3.037
15000,10,4,15,3.271
15000,10,4,16,3.134
15000,10,4,17,3.022
15000,10,4,18,3.078
15000,10,4,19,3.086
15000,10,4,20,3.083
15000,10,4,21,3.097
15000,10,4,22,3.086
15000,10,4,23,3.158
15000,10,4,24,3.011
15000,10,4,25,3.168
15000,10,4,26,3.049
15000,10,4,27,3.170
15000,10,4,28,3.055
15000,10,4,29,3.046
15000,10,4,30,3.043
15000,10,8,1,3.040
15000,10,8,2,3.046
15000,10,8,3,3.063
15000,10,8,4,3.065
15000,10,8,5,3.050
15000,10,8,6,3.053
15000,10,8,7,3.051
15000,10,8,8,3.045
15000,10,8,9,3.059
15000,10,8,10,3.071
15000,10,8,11,3.047
15000,10,8,12,3.056
15000,10,8,13,3.048
15000,10,8,14,3.045
15000,10,8,15,3.058
15000,10,8,16,3.042
15000,10,8,17,3.063
15000,10,8,18,3.040
15000,10,8,19,3.043
15000,10,8,20,3.050
15000,10,8,21,3.044
15000,10,8,22,3.045
15000,10,8,23,3.063
15000,10,8,24,3.051
15000,10,8,25,3.046
15000,10,8,26,3.058
15000,10,8,27,3.043
15000,10,8,28,3.049
15000,10,8,29,3.050
15000,10,8,30,3.046
15000,10,12,1,2.222
15000,10,12,2,2.230
15000,10,12,3,2.229
15000,10,12,4,2.213
15000,10,12,5,2.221
15000,10,12,6,2.214
15000,10,12,7,2.234
15000,10,12,8,2.262
15000,10,12,9,2.235
15000,10,12,10,2.219
15000,10,12,11,2.220
15000,10,12,12,2.216
15000,10,12,13,2.216
15000,10,12,14,2.234
15000,10,12,15,2.212
15000,10,12,16,2.229
15000,10,12,17,2.218
15000,10,12,18,2.268
15000,10,12,19,2.276
15000,10,12,20,2.219
15000,10,12,21,2.247
15000,10,12,22,2.265
15000,10,12,23,2.228
15000,10,12,24,2.211
15000,10,12,25,2.210
15000,10,12,26,2.222
15000,10,12,27,2.265
15000,10,12,28,2.283
15000,10,12,29,2.223
15000,10,12,30,2.222
20000,10,1,1,18.788
20000,10,1,2,18.936
20000,10,1,3,18.729
20000,10,1,4,18.673
20000,10,1,5,18.605
20000,10,1,6,18.614
20000,10,1,7,18.849
20000,10,1,8,18.759
20000,10,1,9,18.759
20000,10,1,10,18.731
20000,10,1,11,18.644
20000,10,1,12,18.788
20000,10,1,13,18.646
20000,10,1,14,18.892
20000,10,1,15,18.802
20000,10,1,16,18.564
20000,10,1,17,18.701
20000,10,1,18,18.617
20000,10,1,19,18.616
20000,10,1,20,18.796
20000,10,1,21,18.718
20000,10,1,22,18.537
20000,10,1,23,18.665
20000,10,1,24,18.666
20000,10,1,25,18.559
20000,10,1,26,18.607
20000,10,1,27,18.682
20000,10,1,28,18.754
20000,10,1,29,18.737
20000,10,1,30,18.744
20000,10,2,1,9.680
20000,10,2,2,9.680
20000,10,2,3,9.737
20000,10,2,4,9.630
20000,10,2,5,9.694
20000,10,2,6,9.642
20000,10,2,7,9.738
20000,10,2,8,9.769
20000,10,2,9,9.689
20000,10,2,10,9.747
20000,10,2,11,9.658
20000,10,2,12,9.733
20000,10,2,13,9.667
20000,10,2,14,9.773
20000,10,2,15,9.733
20000,10,2,16,9.691
20000,10,2,17,9.658
20000,10,2,18,9.752
20000,10,2,19,9.677
20000,10,2,20,9.746
20000,10,2,21,9.676
20000,10,2,22,9.710
20000,10,2,23,9.590
20000,10,2,24,9.775
20000,10,2,25,9.646
20000,10,2,26,9.730
20000,10,2,27,9.717
20000,10,2,28,9.738
20000,10,2,29,9.655
20000,10,2,30,9.699
20000,10,4,1,5.116
20000,10,4,2,5.231
20000,10,4,3,5.117
20000,10,4,4,5.199
20000,10,4,5,5.150
20000,10,4,6,5.133
20000,10,4,7,5.191
20000,10,4,8,5.130
20000,10,4,9,5.281
20000,10,4,10,5.278
20000,10,4,11,5.330
20000,10,4,12,5.222
20000,10,4,13,5.168
20000,10,4,14,5.286
20000,10,4,15,5.264
20000,10,4,16,5.169
20000,10,4,17,5.189
20000,10,4,18,5.112
20000,10,4,19,5.169
20000,10,4,20,5.185
20000,10,4,21,5.130
20000,10,4,22,5.272
20000,10,4,23,5.187
20000,10,4,24,5.120
20000,10,4,25,5.195
20000,10,4,26,5.113
20000,10,4,27,5.150
20000,10,4,28,5.235
20000,10,4,29,5.325
20000,10,4,30,5.202
20000,10,8,1,5.161
20000,10,8,2,5.156
20000,10,8,3,5.174
20000,10,8,4,5.158
20000,10,8,5,5.173
20000,10,8,6,5.163
20000,10,8,7,5.188
20000,10,8,8,5.174
20000,10,8,9,5.172
20000,10,8,10,5.174
20000,10,8,11,5.178
20000,10,8,12,5.181
20000,10,8,13,5.177
20000,10,8,14,5.182
20000,10,8,15,5.181
20000,10,8,16,5.176
20000,10,8,17,5.175
20000,10,8,18,5.179
20000,10,8,19,5.178
20000,10,8,20,5.171
20000,10,8,21,5.183
20000,10,8,22,5.192
20000,10,8,23,5.191
20000,10,8,24,5.191
20000,10,8,25,5.190
20000,10,8,26,5.201
20000,10,8,27,5.181
20000,10,8,28,5.182
20000,10,8,29,5.195
20000,10,8,30,5.184
20000,10,12,1,3.740
20000,10,12,2,3.682
20000,10,12,3,3.774
20000,10,12,4,3.701
20000,10,12,5,3.725
20000,10,12,6,3.677
20000,10,12,7,3.693
20000,10,12,8,3.640
20000,10,12,9,3.676
20000,10,12,10,3.679
20000,10,12,11,3.650
20000,10,12,12,3.709
20000,10,12,13,3.677
20000,10,12,14,3.745
20000,10,12,15,3.705
20000,10,12,16,3.695
20000,10,12,17,3.697
20000,10,12,18,3.909
20000,10,12,19,3.743
20000,10,12,20,3.688
20000,10,12,21,3.750
20000,10,12,22,3.654
20000,10,12,23,3.656
20000,10,12,24,3.698
20000,10,12,25,3.649
20000,10,12,26,3.658
20000,10,12,27,3.717
20000,10,12,28,3.726
20000,10,12,29,3.809
20000,10,12,30,3.653
25000,10,1,1,29.220
25000,10,1,2,29.069
25000,10,1,3,29.123
25000,10,1,4,29.291
25000,10,1,5,29.259
25000,10,1,6,29.011
25000,10,1,7,29.044
25000,10,1,8,28.993
25000,10,1,9,29.205
25000,10,1,10,29.340
25000,10,1,11,29.206
25000,10,1,12,29.162
25000,10,1,13,29.212
25000,10,1,14,29.283
25000,10,1,15,29.256
25000,10,1,16,29.195
25000,10,1,17,28.862
25000,10,1,18,29.031
25000,10,1,19,29.016
25000,10,1,20,29.172
25000,10,1,21,29.102
25000,10,1,22,29.139
25000,10,1,23,28.874
25000,10,1,24,29.118
25000,10,1,25,29.203
25000,10,1,26,29.334
25000,10,1,27,29.203
25000,10,1,28,29.204
25000,10,1,29,29.010
25000,10,1,30,28.895
25000,10,2,1,14.898
25000,10,2,2,14.900
25000,10,2,3,15.036
25000,10,2,4,14.990
25000,10,2,5,14.979
25000,10,2,6,15.054
25000,10,2,7,14.902
25000,10,2,8,15.026
25000,10,2,9,15.023
25000,10,2,10,14.902
25000,10,2,11,15.047
25000,10,2,12,14.968
25000,10,2,13,14.996
25000,10,2,14,14.984
25000,10,2,15,15.018
25000,10,2,16,14.929
25000,10,2,17,15.015
25000,10,2,18,15.006
25000,10,2,19,14.982
25000,10,2,20,15.026
25000,10,2,21,15.033
25000,10,2,22,14.986
25000,10,2,23,14.959
25000,10,2,24,15.045
25000,10,2,25,15.034
25000,10,2,26,15.065
25000,10,2,27,15.018
25000,10,2,28,14.997
25000,10,2,29,14.890
25000,10,2,30,14.915
25000,10,4,1,7.920
25000,10,4,2,7.860
25000,10,4,3,7.948
25000,10,4,4,7.891
25000,10,4,5,7.845
25000,10,4,6,7.958
25000,10,4,7,7.904
25000,10,4,8,8.022
25000,10,4,9,7.897
25000,10,4,10,7.963
25000,10,4,11,7.859
25000,10,4,12,8.049
25000,10,4,13,7.901
25000,10,4,14,8.014
25000,10,4,15,7.887
25000,10,4,16,7.929
25000,10,4,17,8.078
25000,10,4,18,7.979
25000,10,4,19,7.812
25000,10,4,20,7.879
25000,10,4,21,7.897
25000,10,4,22,7.910
25000,10,4,23,7.926
25000,10,4,24,7.994
25000,10,4,25,7.862
25000,10,4,26,7.997
25000,10,4,27,7.941
25000,10,4,28,7.886
25000,10,4,29,7.826
25000,10,4,30,8.010
25000,10,8,1,7.885
25000,10,8,2,7.789
25000,10,8,3,7.898
25000,10,8,4,7.889
25000,10,8,5,7.882
25000,10,8,6,7.909
25000,10,8,7,7.851
25000,10,8,8,7.906
25000,10,8,9,7.867
25000,10,8,10,7.904
25000,10,8,11,7.930
25000,10,8,12,7.905
25000,10,8,13,7.892
25000,10,8,14,7.902
25000,10,8,15,7.893
25000,10,8,16,7.909
25000,10,8,17,7.912
25000,10,8,18,7.930
25000,10,8,19,7.912
25000,10,8,20,7.903
25000,10,8,21,7.917
25000,10,8,22,7.928
25000,10,8,23,7.939
25000,10,8,24,7.933
25000,10,8,25,7.926
25000,10,8,26,7.929
25000,10,8,27,7.902
25000,10,8,28,7.917
25000,10,8,29,7.898
25000,10,8,30,7.906
25000,10,12,1,5.593
25000,10,12,2,5.562
25000,10,12,3,5.525
25000,10,12,4,5.600
25000,10,12,5,5.582
25000,10,12,6,5.583
25000,10,12,7,5.603
25000,10,12,8,5.606
25000,10,12,9,5.511
25000,10,12,10,5.542
25000,10,12,11,5.561
25000,10,12,12,5.557
25000,10,12,13,5.618
25000,10,12,14,5.553
25000,10,12,15,5.626
25000,10,12,16,5.655
25000,10,12,17,5.599
25000,10,12,18,5.566
25000,10,12,19,5.565
25000,10,12,20,5.558
25000,10,12,21,5.599
25000,10,12,22,5.593
25000,10,12,23,5.621
25000,10,12,24,5.590
25000,10,12,25,5.703
25000,10,12,26,5.637
25000,10,12,27,5.599
25000,10,12,28,5.558
25000,10,12,29,5.521
25000,10,12,30,5.525
30000,10,1,1,42.251
30000,10,1,2,42.101
30000,10,1,3,42.010
30000,10,1,4,41.914
30000,10,1,5,42.066
30000,10,1,6,42.040
30000,10,1,7,41.916
30000,10,1,8,41.903
30000,10,1,9,41.840
30000,10,1,10,42.001
30000,10,1,11,41.948
30000,10,1,12,41.945
30000,10,1,13,41.963
30000,10,1,14,41.501
30000,10,1,15,42.295
30000,10,1,16,42.014
30000,10,1,17,41.997
30000,10,1,18,41.950
30000,10,1,19,41.579
30000,10,1,20,41.890
30000,10,1,21,41.505
30000,10,1,22,41.972
30000,10,1,23,41.647
30000,10,1,24,42.049
30000,10,1,25,41.969
30000,10,1,26,41.949
30000,10,1,27,41.896
30000,10,1,28,41.940
30000,10,1,29,41.961
30000,10,1,30,41.968
30000,10,2,1,21.443
30000,10,2,2,21.406
30000,10,2,3,21.521
30000,10,2,4,21.530
30000,10,2,5,21.489
30000,10,2,6,21.526
30000,10,2,7,21.517
30000,10,2,8,21.506
30000,10,2,9,21.521
30000,10,2,10,21.534
30000,10,2,11,21.452
30000,10,2,12,21.547
30000,10,2,13,21.541
30000,10,2,14,21.478
30000,10,2,15,21.497
30000,10,2,16,21.557
30000,10,2,17,21.514
30000,10,2,18,21.582
30000,10,2,19,21.514
30000,10,2,20,21.490
30000,10,2,21,21.537
30000,10,2,22,21.522
30000,10,2,23,21.534
30000,10,2,24,21.505
30000,10,2,25,21.534
30000,10,2,26,21.525
30000,10,2,27,21.515
30000,10,2,28,21.560
30000,10,2,29,21.538
30000,10,2,30,21.545
30000,10,4,1,11.202
30000,10,4,2,11.329
30000,10,4,3,11.233
30000,10,4,4,11.182
30000,10,4,5,11.334
30000,10,4,6,11.196
30000,10,4,7,11.224
30000,10,4,8,11.304
30000,10,4,9,11.279
30000,10,4,10,11.229
30000,10,4,11,11.284
30000,10,4,12,11.471
30000,10,4,13,11.245
30000,10,4,14,11.243
30000,10,4,15,11.309
30000,10,4,16,11.273
30000,10,4,17,11.342
30000,10,4,18,11.211
30000,10,4,19,11.713
30000,10,4,20,11.306
30000,10,4,21,11.181
30000,10,4,22,11.238
30000,10,4,23,11.228
30000,10,4,24,11.306
30000,10,4,25,11.190
30000,10,4,26,11.242
30000,10,4,27,11.241
30000,10,4,28,11.310
30000,10,4,29,11.334
30000,10,4,30,11.273
30000,10,8,1,11.210
30000,10,8,2,11.245
30000,10,8,3,11.201
30000,10,8,4,11.031
30000,10,8,5,11.226
30000,10,8,6,11.013
30000,10,8,7,11.261
30000,10,8,8,11.230
30000,10,8,9,11.224
30000,10,8,10,11.143
30000,10,8,11,11.234
30000,10,8,12,11.198
30000,10,8,13,11.233
30000,10,8,14,11.197
30000,10,8,15,11.146
30000,10,8,16,11.274
30000,10,8,17,11.177
30000,10,8,18,11.026
30000,10,8,19,11.125
30000,10,8,20,11.258
30000,10,8,21,10.897
30000,10,8,22,11.238
30000,10,8,23,11.261
30000,10,8,24,11.251
30000,10,8,25,11.241
30000,10,8,26,11.268
30000,10,8,27,11.011
30000,10,8,28,11.230
30000,10,8,29,11.241
30000,10,8,30,11.282
30000,10,12,1,7.912
30000,10,12,2,8.042
30000,10,12,3,7.802
30000,10,12,4,7.973
30000,10,12,5,8.108
30000,10,12,6,7.859
30000,10,12,7,7.849
30000,10,12,8,7.857
30000,10,12,9,7.873
30000,10,12,10,7.934
30000,10,12,11,8.338
30000,10,12,12,7.914
30000,10,12,13,7.981
30000,10,12,14,7.800
30000,10,12,15,7.907
30000,10,12,16,7.789
30000,10,12,17,7.869
30000,10,12,18,7.869
30000,10,12,19,7.942
30000,10,12,20,7.826
30000,10,12,21,7.889
30000,10,12,22,7.834
30000,10,12,23,7.878
30000,10,12,24,7.841
30000,10,12,25,8.026
30000,10,12,26,7.945
30000,10,12,27,7.866
30000,10,12,28,7.878
30000,10,12,29,7.801
30000,10,12,30,7.838
